# ln(den) G1 G2 G3 G4 G5 G6
-2.769318435407963630e+00 7.946349479550076644e+00 3.366668438183525458e-01 7.324391999999999570e+00 -2.406179999999999986e+00 6.050940000000000207e-01 -4.659623999999999100e+00
-2.245159349101788493e+00 2.216510635018305475e+00 1.439019449871977052e+00 -1.024169999999999980e+01 -2.163168000000000202e+00 -1.018486799999999803e+00 9.465347999999997874e-01
1.179165211661808321e+00 -4.154189453923541109e+00 -6.534254206549203747e-01 4.226039999999999353e+00 -1.514340000000000019e+00 1.383383999999999725e+00 2.728103999999999640e+00
-1.933548021853056076e+00 1.023662094313712023e+00 -2.128343281878280813e+00 -4.610795999999998784e+00 4.001939999999999387e+00 4.583459999999999646e+00 3.904079999999999551e+00
-6.598957520317176861e-01 -3.324983147898766145e+00 2.073511695854947767e+00 5.633495999999999171e+00 -5.402807999999998945e-01 -1.905215999999999577e+00 3.718667999999999640e+00
1.767657229486382819e+00 3.562772896935428424e+00 -8.571983210230607608e-02 4.897607999999998851e-01 -1.556087999999999916e+00 -3.310691999999999524e+00 -3.211007999999999196e+00
2.277298867134776028e+00 -1.658525580749952155e+00 -2.815358363314826029e-01 5.334300000000002928e-01 -2.743872000000001421e+00 3.380616000000000732e+00 1.343400000000000372e+00
1.251281538146453043e+00 -2.719197807062097016e+00 7.118367258104830730e-01 -2.535563999999999929e+00 3.895992000000000122e+00 -3.911267999999999745e+00 8.487792000000000670e-01
6.031554665486760225e-01 -2.431507705219343229e+00 -1.273338141360863762e+00 -5.272044000000001063e+00 1.435908000000000406e+00 -3.478379999999999583e+00 -4.860588000000000131e-01
-7.227580093983526632e-01 4.841988644685140564e+00 1.599676940131563585e+00 -2.709252000000000660e+00 -5.732820000000002025e+00 -8.353619999999999379e-01 -3.409787999999999819e+00
1.367688989249424170e+00 5.433321453220026909e-01 -1.303084173008625335e+00 7.385364000000000928e-01 -4.636944000000001509e+00 2.586456000000000310e-01 -3.057767999999999819e+00
-2.284841457729161363e+00 5.738972023082351548e+00 9.418193282988264192e-01 1.436388000000000442e+00 7.829556000000001958e+00 4.902060000000001416e+00 -2.551368000000000080e+00
-1.750306473173367738e+00 -6.963967441315042084e-01 4.457693858329159653e+00 -2.280839999999999979e+00 -2.095019999999999882e+00 -6.441264000000000323e+00 -2.195819999999999994e-01
-3.598173071424979774e+00 2.299833248728637258e+00 -1.954388206704592568e-01 6.170268000000000086e+00 -7.277604000000000184e+00 -1.284936000000000078e+00 5.249507999999999619e+00
1.706130768563782096e+00 -2.815404353543722316e-01 -1.424215340638002925e+00 -1.619220000000000104e-01 -1.956264000000000447e+00 -1.851755999999999958e+00 3.536087999999999898e+00
-3.119688918847280501e+00 1.833244879608664446e+00 -3.725753591216546923e+00 6.229992000000000196e+00 -8.645532000000000217e-01 -6.601032000000000011e+00 -2.569716000000000111e+00
7.923082563851632232e-01 -1.139858669263713153e+00 -1.111312682514450145e+00 -4.505231999999999459e+00 -4.615619999999999834e+00 -2.511563999999999908e+00 2.331407999999999814e-01
1.549820557958455858e+00 -6.554492426973173025e-01 4.619284633227183079e-01 3.576695999999999209e+00 -3.227219999999999533e-01 2.723243999999999776e+00 -4.411416000000000004e+00
-7.524884388774294441e-01 3.903895398631696434e+00 -1.744785318804227936e+00 -2.833715999999999458e+00 4.339404000000000039e+00 1.150706399999999796e+00 5.309675999999999618e+00
-2.725785998985464698e+00 8.723690377692015829e+00 1.064446826571575633e+00 -9.490620000000000722e-01 -2.144639999999999880e+00 6.980903999999999776e+00 -2.262480000000000047e+00
-3.237918773317665089e+00 -6.368104392152607041e+00 1.341267558754128286e+00 5.981664000000000314e+00 2.180676000000000059e+00 -1.179668399999999950e+00 7.742087999999998971e+00
-3.738027199900695319e-02 5.143679523869100656e+00 -2.048630260719830787e+00 2.447280000000000122e+00 2.523204000000000224e+00 -2.101139999999999564e+00 -1.144426800000000188e+00
1.225140059425700700e+00 -4.819411792158941332e-01 -8.496114141509802931e-02 -3.410400000000000098e+00 -1.677827999999999653e+00 1.943292000000000019e+00 1.427388000000000101e+00
2.249937243817649701e+00 -1.315375236309192841e+00 -1.526893363016616489e-01 -1.296683999999999948e+00 2.296187999999999702e-02 -3.804827999999999655e+00 -2.651340000000000252e+00
-6.908697404475737380e-02 1.410281336253506712e+00 -2.459278161472903609e-02 1.961123999999999423e+00 6.547067999999997667e+00 -4.335947999999999886e-02 -6.116759999999999975e-01
-1.829580232554277375e+00 1.482821910222618111e+00 -3.177414481196148444e+00 6.073931999999999221e+00 3.358763999999999861e+00 1.900992000000000015e+00 4.159620000000001205e+00
-2.969340657317163235e+00 3.153124201376803271e+00 7.013786251135574190e-01 -7.255967999999998419e+00 -7.605071999999999832e+00 -2.578368000000000215e+00 -4.399331999999999354e+00
2.533519287924646868e+00 -2.322192124099404786e+00 6.289719397615940455e-01 1.185423600000000022e+00 -7.254047999999999607e-01 -1.208183999999999925e+00 2.520383999999999958e+00
-1.390885714421899122e+00 -6.353931888466166633e+00 2.419193387973659071e-01 -4.473431999999998965e+00 3.942131999999999081e+00 -5.687975999999999033e+00 -1.930451999999999391e+00
1.774589932580176388e+00 -9.994241512360561019e-01 1.021692755811406172e+00 -2.432028000000000745e+00 1.437300000000000466e+00 -4.201679999999999637e+00 -1.235700000000000021e+00
1.722516996521338939e+00 1.658466235546339762e+00 8.837918172555236929e-01 -7.164360000000000728e-01 -4.342248000000000552e+00 -1.751424000000000536e+00 -2.515128000000000696e+00
-2.248187753461501792e+00 6.971009758480473550e+00 -4.502532664961917952e-01 5.353451999999998989e+00 6.829919999999998659e+00 2.223347999999999991e-02 2.745743999999999740e+00
1.250324603968021364e+00 -2.109894573259374795e+00 1.576900648807648908e+00 2.198100000000000165e+00 -2.808912000000000742e+00 3.460199999999999498e+00 2.310503999999999891e-01
4.199024974791489284e-01 -6.796587129562841056e+00 -7.562185556387861496e-01 -1.231391999999999903e-02 1.336031999999999775e-01 2.759855999999999643e+00 -1.088776799999999989e+00
-1.748316101251348398e+00 -2.120790694390924713e+00 1.170785560433325934e+00 -8.357772000000003310e-01 -7.298676000000001718e-01 -2.997576000000000462e+00 6.084071999999999036e+00
8.758188660610100040e-01 -1.606199696514300168e+00 -2.279885466247650455e-02 4.152719999999998635e+00 5.791547999999997476e-01 1.179412799999999706e+00 -2.210159999999999680e+00
1.946745220946551669e+00 -5.426285721373325099e-01 -7.909028919547583802e-01 1.149376799999999976e+00 -1.587695999999999774e+00 -1.128118799999999929e-02 4.800996000000000485e+00
-7.335553057538585220e-02 3.861444613922668356e+00 1.669006737484368674e+00 1.252632000000000412e+00 -3.724272000000000915e+00 -5.174447999999999936e+00 1.204596000000000000e+00
-6.231118982913592674e-01 -2.563911788405752734e+00 -7.964941787819471708e-01 -7.947599999999999554e+00 -2.241648000000000085e+00 3.444900000000000517e+00 1.356000000000000094e+00
1.705154535085313228e+00 -1.558804355509569417e+00 -1.194130988693445028e+00 -1.453740000000000032e+00 1.793088000000000015e+00 4.167983999999999689e+00 -2.295816000000000523e-01
1.460009390297400511e+00 -2.034618092470393602e+00 1.551851591489447513e+00 2.454971999999999710e+00 2.845787999999999762e+00 -4.072619999999999574e-01 -2.522555999999999798e+00
8.585865917915099788e-01 3.303049692934320714e+00 7.075583266937509608e-01 -9.792372000000002519e-01 -2.936904000000000181e+00 -5.312628000000000128e+00 -2.402508000000000088e+00
-2.076855741040823933e+00 1.463832653811684148e+00 1.943388115971460106e+00 7.640628000000000419e-01 3.799116000000000160e+00 -7.563996000000000386e+00 -8.401919999999998279e-01
-5.337376146783440189e-01 6.760301024100157097e-01 1.285086320373696855e+00 6.773555999999999244e+00 -2.379875999999999436e+00 -2.605847999999999942e+00 3.244247999999999577e-01
1.024481455682243691e+00 3.304957185225083638e+00 1.831802506296959510e-01 3.342384000000000022e+00 -2.913683999999999719e-01 5.642328000000000010e+00 4.845396000000000702e-01
-1.763525375899643866e-01 -3.543902914461388498e+00 2.285539088005609454e+00 -2.818512000000000572e+00 -1.563240000000000407e+00 -1.748711999999999822e+00 -2.273639999999999883e+00
-5.086313705066545232e-01 -1.640164029661220768e+00 1.043182675480495147e+00 2.062248000000000303e+00 -5.283456000000000263e-02 7.538052000000000419e+00 -4.339920000000000222e+00
1.125332061569271014e+00 1.007159983647581525e+00 2.537580313997356285e+00 4.934220000000000272e-01 -1.254635999999999862e+00 -1.002999599999999880e+00 -1.778963999999999768e+00
1.029416088643526184e+00 1.109356273833757456e+00 -4.291362465579488528e-01 1.339379999999999793e+00 -4.626935999999998828e+00 5.019575999999999816e+00 -1.813811999999999980e+00
8.264168709987036454e-01 -8.154650514596595290e-01 -1.659754479843605690e+00 -1.442483999999999988e-01 -2.571299999999999919e+00 -4.793808000000000513e-01 -4.067460000000000520e+00
2.260709895387875257e+00 1.970835748655433317e+00 -8.607141047638819931e-01 -1.477115999999999651e+00 6.977315999999998963e-01 3.420636000000000010e+00 7.610723999999999823e-01
-1.735037919051146682e+00 -1.592898451025662465e-01 1.140562645754690907e+00 -5.805528000000000688e+00 4.898916000000001603e+00 -2.757024000000000807e+00 6.708552000000002735e+00
6.058612749386534935e-01 -4.765987587086650823e-01 1.073979442144608054e+00 -5.764247999999999372e+00 7.004459999999999020e-01 -2.848920000000000119e+00 3.643127999999999034e+00
7.248455585229435227e-01 -7.284452231301516978e-01 -1.425491118080372877e+00 4.128779999999999006e+00 2.312735999999999237e+00 3.340283999999999587e+00 -2.965751999999999722e+00
-4.362448992630335587e-02 -3.581518620867046865e-01 8.520356085656627387e-01 -2.649275999999999520e+00 -1.680647999999999698e+00 -2.230559999999999654e+00 -7.706783999999998969e+00
7.041441191017825396e-01 -1.730779784211713856e+00 -1.030444895808844269e-01 -3.705515999999999366e+00 6.611867999999997636e+00 5.964467999999999437e-01 -1.149206399999999739e+00
2.176251641976776785e+00 8.411324161139680511e-01 -2.510264958475768027e-01 -3.216744000000001158e+00 3.694788000000000849e+00 -1.155224400000000262e+00 -5.764284000000001740e-01
1.774190518592079213e+00 -6.142366257161880894e-01 -1.351401098820806057e+00 1.944132000000000193e+00 -1.584264000000000117e+00 3.660851999999999329e+00 -2.874756000000000533e-02
9.367750800762733032e-01 3.505693657416157460e+00 -8.903679264896493528e-01 3.880355999999999805e-01 1.755900000000000016e+00 1.416215999999999864e-01 -5.889059999999999739e+00
1.187587795985805883e+00 -2.601147739010135851e+00 1.119578385271885024e+00 -4.028327999999999243e+00 1.930223999999999496e+00 -3.495635999999999299e+00 -1.277963999999999878e+00
-9.656984388017039178e-01 -2.016007619528220385e+00 -1.402244845152726516e+00 -7.478424000000000182e-01 -4.606679999999999886e+00 9.701196000000000819e-01 -5.732591999999999466e+00
-3.056891512255734966e+00 2.517034848005512138e-01 -1.583673441697512452e+00 5.944884000000000945e+00 -7.568928000000001433e+00 -5.544828000000000756e+00 -2.472456000000000653e+00
9.332167173091413526e-01 1.132633784377151009e+00 -5.624406952276589378e-01 8.029140000000001276e-01 1.505676000000000236e+00 6.614604000000001705e+00 -2.491260000000000474e+00
7.402524248046676858e-01 -1.711029672684894587e+00 1.738279773597604105e+00 4.358447999999999212e-01 5.121515999999997959e+00 1.920323999999999476e+00 2.031275999999999637e+00
2.724681905176147723e+00 1.030396694540821390e+00 9.265076311645085300e-03 1.345620000000000038e+00 2.586923999999999779e+00 2.921255999999999853e-01 -2.016563999999999801e+00
2.120744152508153402e+00 3.639602345983585785e+00 -5.538189921466522142e-02 1.591644000000000059e+00 -1.302263999999999866e+00 -1.053347999999999951e+00 -3.098423999999999623e+00
2.019844542640508944e+00 6.465750069584003112e-01 -8.599485767306397355e-02 5.343288000000000482e-01 1.276044000000000178e+00 4.669752000000000347e-01 5.293811999999999962e+00
-6.475201404917461101e-01 1.860807932413721222e+00 -2.267327761529289165e-01 -1.469867999999999869e-02 -4.516871999999999332e+00 5.534327999999999470e-01 3.534023999999999610e+00
2.443373461695022453e+00 -1.115296281084899643e+00 1.284003137874045741e-02 -1.761216000000000559e+00 -7.200611999999999568e-01 -4.899312000000000111e-01 3.919547999999999810e+00
-3.129537932363946062e-01 -1.517225229015850108e+00 -2.361326978009380184e+00 -3.895547999999998900e+00 5.015279999999998850e+00 1.003971599999999409e+00 6.554255999999999416e-01
5.975565228735898460e-01 -1.622071973444358051e+00 -1.578303595726856745e+00 -2.923751999999999907e+00 7.919028000000001288e-01 3.921696000000000071e-01 -3.678888000000000158e+00
-2.498398869333131156e+00 8.594003135757169787e+00 4.813018921507942194e-01 -4.563348000000000404e-01 7.553735999999999784e+00 4.715616000000000252e-01 -2.421444000000000152e+00
3.397736390641796500e-02 5.277709120491065775e+00 1.446822406746090639e+00 -1.543008000000000379e+00 -5.516640000000001542e+00 7.830179999999999918e-01 -5.068032000000000092e-01
1.061681700661008421e+00 -2.191849891959069652e+00 -1.025777526048516464e+00 6.159888000000002251e-01 3.305472000000000271e-02 -6.219480000000000786e+00 4.793724000000000318e-01
1.585977024508873123e+00 -6.963982641509067761e-01 7.715313325036522452e-01 -2.682827999999999324e+00 3.722003999999999202e+00 8.979923999999999129e-01 -3.732972000000000179e+00
1.490819635317057523e+00 4.309979605836138816e+00 -1.544930272735547394e-01 -1.621931999999999707e+00 -1.141297199999999901e+00 4.515156000000000169e+00 4.919388000000000094e-01
5.285490708077889704e-02 2.116628200445191399e-01 -9.991356346040998204e-01 2.829144000000000325e+00 2.485644000000000631e+00 -5.109011999999999887e+00 -2.553780000000000605e+00
2.023702959036574711e+00 3.856264009794863501e+00 -5.280809199426188538e-01 -1.519008000000000358e+00 6.729780000000000761e-01 -3.255324000000000773e+00 2.757204000000000321e-01
8.725416639374293792e-01 1.046251754050466776e+00 -5.799735475278501307e-01 -5.789075999999998778e+00 3.295979999999998800e+00 1.909883999999999471e+00 -2.515199999999999214e+00
1.417774198283367593e+00 -2.218467718925668297e+00 2.808817665243330819e-02 3.930299999999999461e+00 7.273391999999999635e-01 -4.161875999999999465e+00 2.618327999999999989e+00
-3.364878193547252039e+00 -6.131451446848476650e+00 6.929253357696094628e-01 1.241712000000000149e+00 -6.757560000000001565e+00 -8.421720000000000539e+00 5.452644000000000934e-01
1.246972354336265409e+00 2.512002222338194368e+00 5.329648794209157492e-01 -5.969051999999999136e-01 1.909847999999999407e-02 3.229931999999998915e+00 -5.459303999999999490e+00
-2.276085939689334592e-01 -5.424412460523153179e+00 1.154314212996583322e+00 5.876231999999999900e+00 -1.307495999999999770e+00 4.413971999999999341e-01 2.836716000000000015e+00
-5.946939099150742036e-01 2.524861233679513983e-01 -1.742342736912863899e+00 6.745584000000000024e-01 2.705483999999999778e+00 6.107196000000000069e+00 3.626495999999999498e+00
-1.819297035652578609e+00 -3.147954440630557293e+00 1.650295489349672629e+00 -4.499364000000001251e-01 -8.172732000000001662e+00 -3.329040000000000887e+00 -3.603828000000000920e+00
2.227311825536593570e+00 -2.913701214321811506e+00 -1.135752342102034129e+00 5.548344000000000886e-02 4.667100000000001803e-01 -1.267740000000000311e+00 1.561980000000000590e+00
-1.622418932128913083e+00 -4.692735331144350930e-01 -6.684228436473276247e-01 -1.611384000000000150e+00 -4.423740000000000450e+00 1.793448000000000597e+00 -5.455631999999999593e+00
1.504042720806707756e+00 -2.876202443232887429e+00 7.502323030490365419e-01 1.284551999999999916e+00 -4.623815999999999704e+00 1.151453999999999978e+00 2.424155999999999977e+00
1.431822165212861098e+00 -2.230209535627114992e+00 -1.291466113931060700e-01 9.865284000000000830e-01 -6.167184000000002442e+00 -6.739859999999999740e-01 4.073315999999999604e-01
-4.079332665602249719e+00 5.079692472513798185e-01 1.955370353735844891e+00 1.518023999999999596e+00 1.871255999999999586e+00 6.491867999999999306e+00 9.569099999999998829e+00
-2.693418394981297759e+00 5.713497641171882080e+00 8.968942634711071227e-01 -4.684127999999997405e-01 5.155691999999998387e+00 1.575203999999999604e+00 -8.682251999999998304e+00
1.687088018979184145e+00 -3.267631193749169327e+00 1.692219074193258121e+00 -1.259663999999999673e+00 1.611899999999999666e+00 8.097564000000000428e-01 4.281143999999998950e-01
-1.395708475582605468e+00 1.549986458081364038e+00 6.438820050476991019e-01 -1.391831999999999958e+00 -1.943243999999999971e+00 -8.501376000000000488e+00 -5.375291999999999959e+00
-3.291904276623285330e-01 -2.900572407559357302e+00 -1.646267974220801733e+00 4.065468000000000970e+00 -3.886248000000000147e+00 1.488311999999999968e-01 1.986180000000000501e+00
